"","bacc","specificity","sensitivity","threshold","beta0","beta1","beta2","beta3","beta4"
"210",0.824840961027731,0.856031128404669,0.793650793650794,0.341964043457902,-9.92239302593917,-18.489116856533,25.7838077778484,0.0535640628180466,4.09099054392253
"211",0.828577604842196,0.879377431906615,0.777777777777778,0.326406212358595,-11.4935115034954,-18.0274308049347,26.9621322666835,0.0565067182935732,4.36547706291857
"212",0.83191279105676,0.743190661478599,0.920634920634921,0.235890780828499,-13.5853134844049,-17.7588242587834,28.7366194123658,0.0573175069168036,5.6286122973079
"213",0.828268791303811,0.910505836575875,0.746031746031746,0.361775099520991,-15.8979747270417,-21.8410830086658,34.5783209427086,0.0525465901020252,7.09489431986633
"214",0.840559570131555,0.8715953307393,0.80952380952381,0.334949040054589,-15.2200466689616,-22.0537261153954,34.1248085545037,0.0562451299488076,6.44104597255625
"215",0.824686554258539,0.8715953307393,0.777777777777778,0.345858192242941,-13.7888018309509,-23.9935270238252,34.4596484450366,0.0463705379439391,6.18679036108252
"216",0.820641096905688,0.879377431906615,0.761904761904762,0.362368818817051,-16.0344239938567,-22.9585530884688,35.763726190536,0.0586894607754695,6.4077267145361
"217",0.869896856278179,0.914396887159533,0.825396825396825,0.335429649137511,-13.1382954422559,-21.0914415297145,31.2270004739299,0.0490884134681091,5.89407091138981
"218",0.826940893088753,0.844357976653696,0.80952380952381,0.318624367385682,-14.821035369698,-20.3308722458779,32.1534598654193,0.0600978943849398,6.38201275821878
"219",0.848650484837255,0.856031128404669,0.841269841269841,0.324719347859404,-15.9981865220373,-23.6104562263251,36.3878411203277,0.0505299804250129,6.46509841143202
"220",0.854178247174356,0.898832684824903,0.80952380952381,0.338983908650609,-14.4194885792585,-22.4224418705566,33.7235274621133,0.0488388305889089,6.13051845970474
"221",0.819004385152245,0.844357976653696,0.793650793650794,0.320770863198422,-14.5705272085923,-23.1757468286122,34.3886412500155,0.050666930902976,6.94409201343897
"222",0.810913470446544,0.859922178988327,0.761904761904762,0.335424425153951,-13.0468734091126,-20.8457602322966,30.9826705036228,0.0525235407080389,5.311972881097
"223",0.85238712865172,0.879377431906615,0.825396825396825,0.34090972779801,-12.4074400872428,-19.4562524681546,29.0114259310182,0.053942153547001,5.59451641933076
"224",0.844141807176827,0.910505836575875,0.777777777777778,0.327632627686106,-13.7155736680285,-20.2988736430099,31.1353328812686,0.0496219032184908,5.87686136266575
"225",0.846704959545426,0.852140077821012,0.841269841269841,0.301586804675682,-17.8109185705513,-25.1793625517163,39.3949364766049,0.0438884616735119,8.58898186121792
"226",0.836514112778704,0.879377431906615,0.793650793650794,0.323606553907276,-11.6324353633092,-18.0701008456029,27.037454891662,0.0531519888052976,5.15442425704464
"227",0.856586992773763,0.856031128404669,0.857142857142857,0.339809604962428,-15.3690990374039,-21.8182486859257,34.0627193888675,0.0551212761213873,6.61383472251987
"228",0.866160212463714,0.891050583657588,0.841269841269841,0.327046769863311,-14.0712350846672,-21.0968025153762,32.1673875138832,0.0493639209424938,6.18948777242828
"229",0.848650484837255,0.856031128404669,0.841269841269841,0.326151023271265,-11.934754615092,-21.4599926003008,30.4271559363192,0.0471232153176021,5.16790559394047
"230",0.858223704527207,0.891050583657588,0.825396825396825,0.337337204153228,-13.588800775504,-19.5503045699832,30.320957483978,0.0543675921583184,5.74577835136638
"231",0.812858995738373,0.863813229571984,0.761904761904762,0.343366737272606,-14.1369772780026,-22.4182034347115,33.3946144441263,0.0599265281212544,5.61658696886975
"232",0.848650484837255,0.856031128404669,0.841269841269841,0.347175729409723,-15.4127675413332,-23.1537611296899,35.4222635730051,0.0552901979532262,5.87883835441903
"233",0.83682292631709,0.848249027237354,0.825396825396825,0.32608148667216,-14.756905427247,-21.5113167323754,33.2397851123108,0.0509135775115584,6.2680567362145
"234",0.860478043357421,0.863813229571984,0.857142857142857,0.346793820028435,-14.2031409629411,-21.199674923208,32.3393849763301,0.0541505147083417,6.35476116019229
"235",0.852541535420913,0.863813229571984,0.841269841269841,0.318300655587244,-12.0855359165961,-17.9328220003119,27.4567590027195,0.0553215830781705,4.77818444295886
"236",0.814650114261009,0.883268482490272,0.746031746031746,0.34264820326237,-13.0759659711419,-22.8219847285355,32.6500006879407,0.0520725075945791,5.92523613784232
"237",0.832005435118276,0.933852140077821,0.73015873015873,0.34731108821557,-13.7185863598289,-19.1627305153358,30.0463793212355,0.0510018494690914,6.26156065818522
"238",0.846396146007041,0.883268482490272,0.80952380952381,0.343162874294732,-16.0720188713432,-25.0756808016906,37.7451849498193,0.0502691535219905,6.55461843495612
"239",0.81270458896918,0.879377431906615,0.746031746031746,0.334430384584408,-11.7040063861394,-19.0627302887225,27.9596840584223,0.0557796829058149,5.17637711040459
"240",0.814650114261009,0.883268482490272,0.746031746031746,0.362765872415965,-15.075129864973,-20.8768337666773,32.9783686652929,0.0572435713950264,6.08146464193323
"241",0.858069297758014,0.906614785992218,0.80952380952381,0.331760499677473,-11.7389267004902,-18.3113641673546,27.3716414724681,0.0532290607495575,5.1584959567209
"242",0.822895435735903,0.852140077821012,0.793650793650794,0.31786191175846,-13.1580192934949,-19.3509236513385,29.6389692482035,0.0568460436057335,5.83318443242013
"243",0.822432215428324,0.898832684824903,0.746031746031746,0.358004145467664,-13.2297965553203,-21.2382440179996,31.3928403391759,0.0513469626855373,6.13319645232838
"244",0.866160212463714,0.891050583657588,0.841269841269841,0.321616104746035,-14.2350971254422,-22.8126315607295,33.8804010723917,0.0455120244843292,6.27732669220231
"245",0.845932925699463,0.929961089494163,0.761904761904762,0.348701307610274,-11.5125895643576,-17.485213818382,26.3396023669007,0.0511298600533342,5.6312728122832
"246",0.813167809276759,0.832684824902724,0.793650793650794,0.284594403317791,-12.2460630475621,-22.7248618441185,31.883042229213,0.0496176527847056,4.88879028781305
"247",0.816750046322031,0.8715953307393,0.761904761904762,0.353421876580817,-12.810632263456,-23.7132299716413,33.2015108244686,0.0526658411039617,5.66845392144402
"248",0.804304860725094,0.926070038910506,0.682539682539683,0.369324926536019,-12.9103950901426,-22.6143534147308,32.4491223524775,0.0431645795533223,5.55454308090287
"249",0.840250756593169,0.90272373540856,0.777777777777778,0.344633419793692,-12.3826478324517,-20.4501097051273,29.8272627388467,0.0522957607576902,5.82179477935648
"250",0.820641096905688,0.879377431906615,0.761904761904762,0.384792964614079,-11.2999886713869,-20.2796554339733,28.6004859176099,0.0526582361151947,5.50797209949321
"251",0.842196281884998,0.906614785992218,0.777777777777778,0.333245863151667,-15.3521994754544,-22.6631526010077,34.7567496712601,0.0527761543998514,6.82953275606882
"252",0.851923908344142,0.926070038910506,0.777777777777778,0.314430357539437,-14.2915428728318,-21.1450476981382,32.3863963394228,0.0492794836391324,6.44328406250855
"253",0.834414180717683,0.891050583657588,0.777777777777778,0.331789706547477,-17.4351820416312,-24.2370727618796,38.3275444256677,0.0490422185346815,7.23239216619818
"254",0.840559570131555,0.8715953307393,0.80952380952381,0.313208403580422,-14.6598920379007,-20.3983293754807,32.0461216554611,0.0537557664230831,6.64227226601462
"255",0.852232721882527,0.894941634241245,0.80952380952381,0.321883221525657,-13.0080621665134,-20.2830610940696,30.4777846427034,0.048366857908164,5.36884230907765
"256",0.790840590451485,0.883268482490272,0.698412698412698,0.377141641040353,-15.4857227885719,-25.641787769786,37.686663947356,0.0520206745541066,6.02688437805824
"257",0.83830523130134,0.898832684824903,0.777777777777778,0.312491144477378,-12.9733472229366,-19.0609372150648,29.1447419210323,0.0575466188977769,5.95798820467029
"258",0.836514112778704,0.879377431906615,0.793650793650794,0.345833986524454,-14.5091794858117,-22.3554768903727,33.5878502285822,0.056112031497804,6.72445299780032
"259",0.832623062195047,0.8715953307393,0.793650793650794,0.33806530242795,-14.3018815664001,-19.3460025334332,30.8755223826336,0.0547943759431304,5.86715916588051
"260",0.834414180717683,0.891050583657588,0.777777777777778,0.337389894642058,-14.1336076415578,-20.3517823050464,31.7043886186971,0.0516003982797974,5.3781492080606
"261",0.844759434253598,0.848249027237354,0.841269841269841,0.310653446195634,-14.503119950981,-23.5706323626567,34.8091047719703,0.0480606005601356,6.29023126749272
"262",0.841022790439133,0.824902723735409,0.857142857142857,0.276798964940076,-14.2551171363287,-19.9675444446972,31.2355202344544,0.0552591050635753,6.58490983223692
"263",0.826632079550367,0.875486381322957,0.777777777777778,0.343096431411346,-11.1515745448085,-17.8781949310694,26.174131808579,0.0531000213272314,6.2551407962629
"264",0.856278179235378,0.88715953307393,0.825396825396825,0.360864758791753,-14.8268136267884,-22.8082192128117,34.392102909843,0.0475341908526598,6.87887736565103
"265",0.848496078068062,0.8715953307393,0.825396825396825,0.314766132848207,-13.6468481390237,-19.0813932903707,29.8610465859428,0.05064770880682,6.54609075288072
"266",0.856123772466185,0.90272373540856,0.80952380952381,0.327849147978266,-11.3383808105795,-17.4120036244739,26.1957032451517,0.0526082675502388,4.93772320409531
"267",0.860478043357421,0.863813229571984,0.857142857142857,0.33263174712227,-12.9875368602421,-20.1667253442144,30.155916324292,0.0569150547573514,5.96467567177579
"268",0.830214316595639,0.914396887159533,0.746031746031746,0.368003556403079,-14.6295196627365,-23.6126186618243,34.8483182306566,0.0537538506312036,6.67563341287528
"269",0.856586992773763,0.856031128404669,0.857142857142857,0.331892432602367,-16.0771797978304,-24.3257397246752,37.0812126119277,0.0529977039205103,6.44628780291027
