,Date,Open,Close,High,Low,Volume
364,1634342400000,163.18,160.2,163.46,159.48,8073.86102405
365,1634338800000,161.94,163.24,164.29,160.67,10856.79731777
366,1634335200000,159.56,161.94,162.24,159.3,4274.97005231
367,1634331600000,162.42,159.46,162.59,159.25,1648.16198521
368,1634328000000,160.52,162.48,162.53,159.54,3850.74273473
369,1634324400000,161.24,160.49,161.41,159.66,4251.1183731
370,1634320800000,161.12,161.09,162.97,160.09,7414.27843654
371,1634317200000,161.85,160.88,162.15,160.49,7797.83111142
372,1634313600000,159.38,161.95,162.24,158.82,6389.70042946
373,1634310000000,160.56,159.25,160.76,158.08,7438.97100805
374,1634306400000,159.45,160.39,162.98,158.12,28853.901019330002
375,1634302800000,158.42,159.46,159.83,157.69,7178.14031026
376,1634299200000,157.91,158.53,159.69,157.21,8192.5610356
377,1634295600000,159.52,158.0,159.8,157.62,6979.95440348
378,1634292000000,160.12,158.53,160.48,157.94,6436.25448281
379,1634288400000,159.45,160.08,161.39,157.12,25108.58068841
380,1634284800000,161.87,159.45,165.33,158.67,34110.1918833
381,1634281200000,162.05,161.62,163.29,160.2,8317.03708548
382,1634277600000,154.79,161.99,163.36,154.79,59191.32806113
383,1634274000000,154.8,154.64,155.52,152.66,4542.72152007
384,1634270400000,150.92,154.57,156.15,150.92,24408.79318794
385,1634266800000,150.45,150.8,151.38,150.33,2277.688789
386,1634263200000,148.34,150.52,150.56,147.39,1353.06212077
387,1634259600000,147.92,148.12,148.69,146.79,3170.55068591
388,1634256000000,150.04,147.61,150.09,147.26,5618.38624534
389,1634252400000,150.14,149.79,150.75,149.36,3183.95261868
390,1634248800000,150.62,150.2,150.62,149.66,1415.89275518
391,1634245200000,150.03,150.57,151.26,149.8,784.64607122
392,1634241600000,149.97,149.96,150.26,149.0,1649.61797875
393,1634238000000,150.81,150.19,151.6,148.7,7085.09809297
394,1634234400000,151.53,150.81,151.6,149.4,2755.10042231
395,1634230800000,151.0,151.74,152.26,150.94,1541.10428886
396,1634227200000,152.89,151.22,153.43,150.14,14097.57905732
397,1634223600000,154.27,152.85,154.54,152.41,8036.11221591
398,1634220000000,153.84,154.25,155.76,153.09,5813.53472417
399,1634216400000,153.38,153.75,155.12,153.38,3233.89626148
400,1634212800000,153.99,153.16,154.92,153.05,6057.73107716
401,1634209200000,150.71,153.97,154.16,150.66,13188.3067109
402,1634205600000,150.52,150.69,151.28,149.98,6785.70204947
403,1634202000000,150.93,150.66,151.48,150.51,3004.43141737
404,1634198400000,150.45,151.07,151.72,150.45,2935.06482303
405,1634194800000,151.05,150.49,151.84,150.48,4733.14106751
406,1634191200000,149.53,151.05,152.4,149.38,14693.47238241
407,1634187600000,149.34,149.53,150.1,148.8,2654.35982702
408,1634184000000,149.82,149.56,149.84,148.6,2731.86694036
409,1634180400000,149.69,150.17,150.59,149.48,4515.66583491
410,1634176800000,149.7,149.79,150.9,149.25,6074.14742485
411,1634173200000,147.58,149.5,149.67,147.43,3927.23357277
412,1634169600000,148.0,147.63,149.2,147.35,1974.55816085
413,1634166000000,148.72,148.12,149.06,147.39,1573.94461016
414,1634162400000,146.44,148.76,148.9,146.44,2228.9873762
415,1634158800000,146.15,146.58,147.59,145.83,3296.48017399
